Team,Pos.,Name,Captain,Status,Age,Caps,Goals,Club,Latest call-up,,Pos.,Player,Name,Captain,Status,Date of birth (age),Age,Caps,Goals,Club,Latest call-up
DR Congo,DF,Jeremy Ngakia,,,25,0,0,Watford,"v.  Bermuda, 27 March 2026 INJ",DR Congo,DF,Jeremy Ngakia,Jeremy Ngakia,,,7 September 2000 (age 25),25,0,0,Watford,"v.  Bermuda, 27 March 2026 INJ"
DR Congo,DF,Gédéon Kalulu,,,28,27,0,Aris Limassol,2025 Africa Cup of Nations,DR Congo,DF,Gédéon Kalulu,Gédéon Kalulu,,,29 August 1997 (age 28),28,27,0,Aris Limassol,2025 Africa Cup of Nations
DR Congo,DF,Willy Kambwala,,,21,0,0,Villarreal,"v.  Mali, 5 June 2025 PRE",DR Congo,DF,Willy Kambwala,Willy Kambwala,,,25 August 2004 (age 21),21,0,0,Villarreal,"v.  Mali, 5 June 2025 PRE"
DR Congo,MF,Gaël Kakuta,,,34,30,5,AEL,2025 Africa Cup of Nations,DR Congo,MF,Gaël Kakuta,Gaël Kakuta,,,21 June 1991 (age 34),34,30,5,AEL,2025 Africa Cup of Nations
DR Congo,MF,Mario Stroeykens,,,21,0,0,Anderlecht,2025 Africa Cup of Nations INJ,DR Congo,MF,Mario Stroeykens,Mario Stroeykens,,,29 September 2004 (age 21),21,0,0,Anderlecht,2025 Africa Cup of Nations INJ
DR Congo,MF,Warren Bondo,,,22,0,0,Cremonese,2025 Africa Cup of Nations PRE,DR Congo,MF,Warren Bondo,Warren Bondo,,,15 September 2003 (age 22),22,0,0,Cremonese,2025 Africa Cup of Nations PRE
DR Congo,MF,Aaron Tshibola,,,31,16,1,Levadiakos,"v.  Senegal, 9 September 2025",DR Congo,MF,Aaron Tshibola,Aaron Tshibola,,,2 January 1995 (age 31),31,16,1,Levadiakos,"v.  Senegal, 9 September 2025"
DR Congo,FW,Samuel Essende,,,28,11,1,Young Boys,2025 Africa Cup of Nations,DR Congo,FW,Samuel Essende,Samuel Essende,,,30 January 1998 (age 28),28,11,1,Young Boys,2025 Africa Cup of Nations
DR Congo,FW,Michel-Ange Balikwisha,,,24,5,0,Celtic,2025 Africa Cup of Nations,DR Congo,FW,Michel-Ange Balikwisha,Michel-Ange Balikwisha,,,10 May 2001 (age 24),24,5,0,Celtic,2025 Africa Cup of Nations
DR Congo,FW,Jackson Muleka,,,26,18,3,Konyaspor,"v.  Sudan, 14 October 2025",DR Congo,FW,Jackson Muleka,Jackson Muleka,,,4 October 1999 (age 26),26,18,3,Konyaspor,"v.  Sudan, 14 October 2025"
DR Congo,FW,Afimico Pululu,,,27,0,0,Jagiellonia Białystok,"v.  Togo, 10 October 2025 INJ",DR Congo,FW,Afimico Pululu,Afimico Pululu,,,23 March 1999 (age 27),27,0,0,Jagiellonia Białystok,"v.  Togo, 10 October 2025 INJ"
Uzbekistan,GK,Vladimir Nazarov,,,23,1,0,Pakhtakor,"v.  Iran, 18 November 2025",Uzbekistan,GK,Vladimir Nazarov,Vladimir Nazarov,,,8 June 2002 (age 23),23,1,0,Pakhtakor,"v.  Iran, 18 November 2025"
Uzbekistan,DF,Abdulla Abdullaev,,,28,27,0,Dibba,"v.  Iran, 18 November 2025",Uzbekistan,DF,Abdulla Abdullaev,Abdulla Abdullaev,,,1 September 1997 (age 28),28,27,0,Dibba,"v.  Iran, 18 November 2025"
Uzbekistan,DF,Husniddin Aliqulov,,,27,34,3,Çaykur Rizespor,"v.  Iran, 18 November 2025",Uzbekistan,DF,Husniddin Aliqulov,Husniddin Aliqulov,,,4 April 1999 (age 27),27,34,3,Çaykur Rizespor,"v.  Iran, 18 November 2025"
Uzbekistan,DF,Alibek Davronov,,,23,7,0,Nasaf,"v.  Uruguay, 13 October 2025",Uzbekistan,DF,Alibek Davronov,Alibek Davronov,,,28 December 2002 (age 23),23,7,0,Nasaf,"v.  Uruguay, 13 October 2025"
Uzbekistan,DF,Dilshod Saitov,,,27,7,0,Pakhtakor,"v.  Uruguay, 13 October 2025",Uzbekistan,DF,Dilshod Saitov,Dilshod Saitov,,,2 February 1999 (age 27),27,7,0,Pakhtakor,"v.  Uruguay, 13 October 2025"
Uzbekistan,DF,Ibrokhimkhalil Yuldoshev,,,25,20,1,Neftchi,2025 CAFA Nations Cup,Uzbekistan,DF,Ibrokhimkhalil Yuldoshev,Ibrokhimkhalil Yuldoshev,,,14 February 2001 (age 25),25,20,1,Neftchi,2025 CAFA Nations Cup
Uzbekistan,DF,Dilshod Komilov,,,26,2,0,Navbahor,2025 CAFA Nations Cup,Uzbekistan,DF,Dilshod Komilov,Dilshod Komilov,,,16 May 1999 (age 26),26,2,0,Navbahor,2025 CAFA Nations Cup
Uzbekistan,DF,Avazbek Ulmasaliev,,,26,0,0,AGMK,2025 CAFA Nations Cup,Uzbekistan,DF,Avazbek Ulmasaliev,Avazbek Ulmasaliev,,,27 March 2000 (age 26),26,0,0,AGMK,2025 CAFA Nations Cup
Uzbekistan,DF,Islom Tukhtakhujaev,,,36,74,2,Andijon,"v.  Qatar, 10 June 2025",Uzbekistan,DF,Islom Tukhtakhujaev,Islom Tukhtakhujaev,,,30 October 1989 (age 36),36,74,2,Andijon,"v.  Qatar, 10 June 2025"
Uzbekistan,MF,Azizbek Turgunboev,,,31,41,6,Andijon,"v.  Iran, 18 November 2025",Uzbekistan,MF,Azizbek Turgunboev,Azizbek Turgunboev,,,1 October 1994 (age 31),31,41,6,Andijon,"v.  Iran, 18 November 2025"
Uzbekistan,MF,Khojimat Erkinov,,,24,42,7,Pakhtakor,"v.  Iran, 18 November 2025",Uzbekistan,MF,Khojimat Erkinov,Khojimat Erkinov,,,29 May 2001 (age 24),24,42,7,Pakhtakor,"v.  Iran, 18 November 2025"
Uzbekistan,MF,Ruslanbek Jiyanov,,,24,7,1,Navbahor,"v.  Iran, 18 November 2025",Uzbekistan,MF,Ruslanbek Jiyanov,Ruslanbek Jiyanov,,,5 June 2001 (age 24),24,7,1,Navbahor,"v.  Iran, 18 November 2025"
Uzbekistan,MF,Sardorbek Bakhromov,,,21,0,0,Nasaf,"v.  Iran, 18 November 2025",Uzbekistan,MF,Sardorbek Bakhromov,Sardorbek Bakhromov,,,16 February 2005 (age 21),21,0,0,Nasaf,"v.  Iran, 18 November 2025"
Uzbekistan,MF,Abdurauf Buriev,,,23,7,0,Pakhtakor,"v.  Uruguay, 13 October 2025",Uzbekistan,MF,Abdurauf Buriev,Abdurauf Buriev,,,20 July 2002 (age 23),23,7,0,Pakhtakor,"v.  Uruguay, 13 October 2025"
Uzbekistan,MF,Abbosbek Fayzullaev,,,22,30,8,İstanbul Başakşehir,"v.  Kuwait, 9 October 2025 PRE / INJ",Uzbekistan,MF,Abbosbek Fayzullaev,Abbosbek Fayzullaev,,,3 October 2003 (age 22),22,30,8,İstanbul Başakşehir,"v.  Kuwait, 9 October 2025 PRE / INJ"
Uzbekistan,MF,Nodir Abdurazzakov,,,21,0,0,AGMK,"v.  Kuwait, 9 October 2025 PRE",Uzbekistan,MF,Nodir Abdurazzakov,Nodir Abdurazzakov,,,27 May 2004 (age 21),21,0,0,AGMK,"v.  Kuwait, 9 October 2025 PRE"
Uzbekistan,MF,Anvar Khojimirzaev,,,31,0,0,Dinamo,"v.  Kuwait, 9 October 2025 PRE",Uzbekistan,MF,Anvar Khojimirzaev,Anvar Khojimirzaev,,,21 October 1994 (age 31),31,0,0,Dinamo,"v.  Kuwait, 9 October 2025 PRE"
Uzbekistan,MF,Diyor Kholmatov,,,23,6,0,Navbahor,2025 CAFA Nations Cup,Uzbekistan,MF,Diyor Kholmatov,Diyor Kholmatov,,,22 July 2002 (age 23),23,6,0,Navbahor,2025 CAFA Nations Cup
Uzbekistan,MF,Jaloliddin Masharipov,,,32,73,12,Esteghlal,"v.  Qatar, 10 June 2025",Uzbekistan,MF,Jaloliddin Masharipov,Jaloliddin Masharipov,,,1 September 1993 (age 32),32,73,12,Esteghlal,"v.  Qatar, 10 June 2025"
Uzbekistan,FW,Khusayin Norchaev,,,24,3,1,Navbahor,"v.  Iran, 18 November 2025",Uzbekistan,FW,Khusayin Norchaev,Khusayin Norchaev,,,6 February 2002 (age 24),24,3,1,Navbahor,"v.  Iran, 18 November 2025"
Uzbekistan,FW,Rustam Turdimurodov,,,22,0,0,Pakhtakor,"v.  Kuwait, 9 October 2025 PRE",Uzbekistan,FW,Rustam Turdimurodov,Rustam Turdimurodov,,,4 April 2004 (age 22),22,0,0,Pakhtakor,"v.  Kuwait, 9 October 2025 PRE"
Uzbekistan,FW,Bobur Abdikholikov,,,29,16,1,Nasaf,"v.  Qatar, 10 June 2025",Uzbekistan,FW,Bobur Abdikholikov,Bobur Abdikholikov,,,23 April 1997 (age 29),29,16,1,Nasaf,"v.  Qatar, 10 June 2025"
Colombia,GK,Kevin Mier,,,25,3,0,Cruz Azul,"v.  Canada, 14 October 2025",Colombia,GK,Kevin Mier,Kevin Mier,,,18 May 2000 (age 25),25,3,0,Cruz Azul,"v.  Canada, 14 October 2025"
Colombia,DF,Yerry Mina,,,31,52,8,Cagliari,"v.  Australia, 18 November 2025",Colombia,DF,Yerry Mina,Yerry Mina,,,23 September 1994 (age 31),31,52,8,Cagliari,"v.  Australia, 18 November 2025"
Colombia,DF,Carlos Cuesta,,,27,24,0,Vasco da Gama,"v.  Australia, 18 November 2025",Colombia,DF,Carlos Cuesta,Carlos Cuesta,,,9 March 1999 (age 27),27,24,0,Vasco da Gama,"v.  Australia, 18 November 2025"
Colombia,DF,Álvaro Angulo,,,28,4,0,UNAM,"v.  Australia, 18 November 2025",Colombia,DF,Álvaro Angulo,Álvaro Angulo,,,6 March 1998 (age 28),28,4,0,UNAM,"v.  Australia, 18 November 2025"
Colombia,DF,Willer Ditta,,,29,3,0,Cruz Azul,"v.  Canada, 14 October 2025",Colombia,DF,Willer Ditta,Willer Ditta,,,23 January 1997 (age 29),29,3,0,Cruz Azul,"v.  Canada, 14 October 2025"
Colombia,DF,Andrés Román,,,30,3,0,Atlético Nacional,"v.  Canada, 14 October 2025",Colombia,DF,Andrés Román,Andrés Román,,,5 October 1995 (age 30),30,3,0,Atlético Nacional,"v.  Canada, 14 October 2025"
Colombia,DF,Cristian Borja,,,33,8,0,América,"v.  Argentina, 10 June 2025",Colombia,DF,Cristian Borja,Cristian Borja,,,18 February 1993 (age 33),33,8,0,América,"v.  Argentina, 10 June 2025"
Colombia,MF,Yáser Asprilla,,,22,11,2,Galatasaray,"v.  Australia, 18 November 2025",Colombia,MF,Yáser Asprilla,Yáser Asprilla,,,19 November 2003 (age 22),22,11,2,Galatasaray,"v.  Australia, 18 November 2025"
Colombia,MF,Juan Portilla,,,27,8,0,Athletico Paranaense,"v.  Australia, 18 November 2025",Colombia,MF,Juan Portilla,Juan Portilla,,,12 September 1998 (age 27),27,8,0,Athletico Paranaense,"v.  Australia, 18 November 2025"
Colombia,MF,Kevin Serna,,,28,2,0,Fluminense,"v.  Canada, 14 October 2025",Colombia,MF,Kevin Serna,Kevin Serna,,,17 December 1997 (age 28),28,2,0,Fluminense,"v.  Canada, 14 October 2025"
Colombia,MF,Marino Hinestroza,,,23,2,0,Vasco da Gama,"v.  Venezuela, 9 September 2025",Colombia,MF,Marino Hinestroza,Marino Hinestroza,,,8 June 2002 (age 23),23,2,0,Vasco da Gama,"v.  Venezuela, 9 September 2025"
Colombia,MF,Rafael Carrascal,,,33,1,0,América de Cali,"v.  Argentina, 10 June 2025",Colombia,MF,Rafael Carrascal,Rafael Carrascal,,,23 November 1992 (age 33),33,1,0,América de Cali,"v.  Argentina, 10 June 2025"
Colombia,FW,Cucho Hernández,,,27,7,2,Betis,"v.  Canada, 14 October 2025",Colombia,FW,Cucho Hernández,Cucho Hernández,,,20 April 1999 (age 27),27,7,2,Betis,"v.  Canada, 14 October 2025"
Colombia,FW,Dayro Moreno,,,40,32,3,Once Caldas,"v.  Venezuela, 9 September 2025",Colombia,FW,Dayro Moreno,Dayro Moreno,,,16 September 1985 (age 40),40,32,3,Once Caldas,"v.  Venezuela, 9 September 2025"
Colombia,FW,Jhon Durán,,,22,17,3,Zenit Saint Petersburg,"v.  Argentina, 10 June 2025",Colombia,FW,Jhon Durán,Jhon Durán,,,13 December 2003 (age 22),22,17,3,Zenit Saint Petersburg,"v.  Argentina, 10 June 2025"
England,GK,Aaron Ramsdale,,,27,5,0,Newcastle United,"v.  Japan, 31 March 2026 WD",England,GK,Aaron Ramsdale,Aaron Ramsdale,,,14 May 1998 (age 27),27,5,0,Newcastle United,"v.  Japan, 31 March 2026 WD"
England,GK,Nick Pope,,,34,10,0,Newcastle United,"v.  Serbia, 13 November 2025 INJ",England,GK,Nick Pope,Nick Pope,,,19 April 1992 (age 34),34,10,0,Newcastle United,"v.  Serbia, 13 November 2025 INJ"
England,DF,John Stones,,,31,87,3,Manchester City,"v.  Japan, 31 March 2026 INJ",England,DF,John Stones,John Stones,,,28 May 1994 (age 31),31,87,3,Manchester City,"v.  Japan, 31 March 2026 INJ"
England,DF,Fikayo Tomori,,,28,6,0,AC Milan,"v.  Japan, 31 March 2026 WD",England,DF,Fikayo Tomori,Fikayo Tomori,,,19 December 1997 (age 28),28,6,0,AC Milan,"v.  Japan, 31 March 2026 WD"
England,DF,Jarell Quansah,,,23,1,0,Bayer Leverkusen,"v.  Uruguay, 27 March 2026 INJ",England,DF,Jarell Quansah,Jarell Quansah,,,29 January 2003 (age 23),23,1,0,Bayer Leverkusen,"v.  Uruguay, 27 March 2026 INJ"
England,DF,Reece James,,,26,22,1,Chelsea,"v.  Albania, 16 November 2025",England,DF,Reece James,Reece James,,,8 December 1999 (age 26),26,22,1,Chelsea,"v.  Albania, 16 November 2025"
England,DF,Trevoh Chalobah,,,26,1,0,Chelsea,"v.  Albania, 16 November 2025",England,DF,Trevoh Chalobah,Trevoh Chalobah,,,5 July 1999 (age 26),26,1,0,Chelsea,"v.  Albania, 16 November 2025"
England,DF,Myles Lewis-Skelly,,,19,6,1,Arsenal,"v.  Latvia, 14 October 2025",England,DF,Myles Lewis-Skelly,Myles Lewis-Skelly,,,26 September 2006 (age 19),19,6,1,Arsenal,"v.  Latvia, 14 October 2025"
England,DF,Kyle Walker,,RET,35,96,1,Burnley,"v.  Senegal, 10 June 2025",England,DF,Kyle Walker RET,Kyle Walker,,RET,28 May 1990 (age 35),35,96,1,Burnley,"v.  Senegal, 10 June 2025"
England,DF,Trent Alexander-Arnold,,,27,34,4,Real Madrid,"v.  Senegal, 10 June 2025",England,DF,Trent Alexander-Arnold,Trent Alexander-Arnold,,,7 October 1998 (age 27),27,34,4,Real Madrid,"v.  Senegal, 10 June 2025"
England,DF,Levi Colwill,,,23,5,0,Chelsea,"v.  Senegal, 10 June 2025",England,DF,Levi Colwill,Levi Colwill,,,26 February 2003 (age 23),23,5,0,Chelsea,"v.  Senegal, 10 June 2025"
England,MF,Declan Rice,,,27,72,6,Arsenal,"v.  Japan, 31 March 2026 INJ",England,MF,Declan Rice,Declan Rice,,,14 January 1999 (age 27),27,72,6,Arsenal,"v.  Japan, 31 March 2026 INJ"
England,MF,Adam Wharton,,,22,4,0,Crystal Palace,"v.  Japan, 31 March 2026 INJ",England,MF,Adam Wharton,Adam Wharton,,,6 February 2004 (age 22),22,4,0,Crystal Palace,"v.  Japan, 31 March 2026 INJ"
England,MF,Alex Scott,,,22,0,0,Bournemouth,"v.  Albania, 16 November 2025",England,MF,Alex Scott,Alex Scott,,,21 August 2003 (age 22),22,0,0,Bournemouth,"v.  Albania, 16 November 2025"
England,MF,Ruben Loftus-Cheek,,,30,11,0,AC Milan,"v.  Latvia, 14 October 2025",England,MF,Ruben Loftus-Cheek,Ruben Loftus-Cheek,,,23 January 1996 (age 30),30,11,0,AC Milan,"v.  Latvia, 14 October 2025"
England,MF,Morgan Gibbs-White,,,26,6,0,Nottingham Forest,"v.  Latvia, 14 October 2025",England,MF,Morgan Gibbs-White,Morgan Gibbs-White,,,27 January 2000 (age 26),26,6,0,Nottingham Forest,"v.  Latvia, 14 October 2025"
England,MF,Conor Gallagher,,,26,22,1,Tottenham Hotspur,"v.  Senegal, 10 June 2025",England,MF,Conor Gallagher,Conor Gallagher,,,6 February 2000 (age 26),26,22,1,Tottenham Hotspur,"v.  Senegal, 10 June 2025"
England,MF,Curtis Jones,,,25,6,1,Liverpool,"v.  Senegal, 10 June 2025",England,MF,Curtis Jones,Curtis Jones,,,30 January 2001 (age 25),25,6,1,Liverpool,"v.  Senegal, 10 June 2025"
England,FW,Bukayo Saka,,,24,48,14,Arsenal,"v.  Japan, 31 March 2026 INJ",England,FW,Bukayo Saka,Bukayo Saka,,,5 September 2001 (age 24),24,48,14,Arsenal,"v.  Japan, 31 March 2026 INJ"
England,FW,Dominic Calvert-Lewin,,,29,12,4,Leeds United,"v.  Japan, 31 March 2026 WD",England,FW,Dominic Calvert-Lewin,Dominic Calvert-Lewin,,,16 March 1997 (age 29),29,12,4,Leeds United,"v.  Japan, 31 March 2026 WD"
England,FW,Noni Madueke,,,24,10,1,Arsenal,"v.  Japan, 31 March 2026 INJ",England,FW,Noni Madueke,Noni Madueke,,,10 March 2002 (age 24),24,10,1,Arsenal,"v.  Japan, 31 March 2026 INJ"
England,FW,Eberechi Eze,,,27,16,3,Arsenal,"v.  Uruguay, 27 March 2026 INJ",England,FW,Eberechi Eze,Eberechi Eze,,,29 June 1998 (age 27),27,16,3,Arsenal,"v.  Uruguay, 27 March 2026 INJ"
England,FW,Ollie Watkins,,,30,20,6,Aston Villa,"v.  Latvia, 14 October 2025",England,FW,Ollie Watkins,Ollie Watkins,,,30 December 1995 (age 30),30,20,6,Aston Villa,"v.  Latvia, 14 October 2025"
England,FW,Ivan Toney,,,30,7,1,Al-Ahli,"v.  Senegal, 10 June 2025",England,FW,Ivan Toney,Ivan Toney,,,16 March 1996 (age 30),30,7,1,Al-Ahli,"v.  Senegal, 10 June 2025"
Croatia,GK,Dominik Kotarski WD,,,26,3,0,Copenhagen,"v.  Colombia, 26 March 2026",Croatia,GK,Dominik Kotarski WD,Dominik Kotarski WD,,,10 February 2000 (age 26),26,3,0,Copenhagen,"v.  Colombia, 26 March 2026"
Croatia,GK,Ivica Ivušić,,INJ,31,6,0,Hajduk Split,"v.  Montenegro, 17 November 2025",Croatia,GK,Ivica Ivušić INJ,Ivica Ivušić,,INJ,1 February 1995 (age 31),31,6,0,Hajduk Split,"v.  Montenegro, 17 November 2025"
Croatia,DF,Joško Gvardiol,,INJ,24,46,4,Manchester City,"v.  Montenegro, 17 November 2025",Croatia,DF,Joško Gvardiol INJ,Joško Gvardiol,,INJ,23 January 2002 (age 24),24,46,4,Manchester City,"v.  Montenegro, 17 November 2025"
Croatia,DF,Domagoj Bradarić,,,26,5,0,Hellas Verona,"v.  Gibraltar, 12 October 2025",Croatia,DF,Domagoj Bradarić,Domagoj Bradarić,,,10 December 1999 (age 26),26,5,0,Hellas Verona,"v.  Gibraltar, 12 October 2025"
Croatia,DF,Borna Sosa,,,28,27,2,Crystal Palace,"v.  Montenegro, 8 September 2025",Croatia,DF,Borna Sosa,Borna Sosa,,,21 January 1998 (age 28),28,27,2,Crystal Palace,"v.  Montenegro, 8 September 2025"
Croatia,DF,Josip Juranović,,,30,40,0,Union Berlin,"v.  Faroe Islands, 5 September 2025",Croatia,DF,Josip Juranović,Josip Juranović,,,16 August 1995 (age 30),30,40,0,Union Berlin,"v.  Faroe Islands, 5 September 2025"
Croatia,MF,Mateo Kovačić,third captain,INJ,31,111,5,Manchester City,"v.  Montenegro, 12 October 2025",Croatia,MF,Mateo Kovačić INJ (third captain),Mateo Kovačić,third captain,INJ,6 May 1994 (age 31),31,111,5,Manchester City,"v.  Montenegro, 12 October 2025"
Croatia,FW,Mislav Oršić,,,33,28,2,Pafos,"v.  Montenegro, 17 November 2025",Croatia,FW,Mislav Oršić,Mislav Oršić,,,29 December 1992 (age 33),33,28,2,Pafos,"v.  Montenegro, 17 November 2025"
Croatia,FW,Franjo Ivanović,,,22,9,2,Benfica,"v.  Montenegro, 17 November 2025",Croatia,FW,Franjo Ivanović,Franjo Ivanović,,,1 October 2003 (age 22),22,9,2,Benfica,"v.  Montenegro, 17 November 2025"
Ghana,DF,Alidu Seidu,,,25,23,1,Rennes,"v.  South Korea, 18 November 2025",Ghana,DF,Alidu Seidu,Alidu Seidu,,,4 June 2000 (age 25),25,23,1,Rennes,"v.  South Korea, 18 November 2025"
Ghana,DF,Mohammed Salisu,,,27,21,4,Monaco[a],"v.  South Korea, 18 November 2025",Ghana,DF,Mohammed Salisu,Mohammed Salisu,,,17 April 1999 (age 27),27,21,4,Monaco[a],"v.  South Korea, 18 November 2025"
Ghana,DF,Ebenezer Annan,,,23,7,0,Saint-Étienne,"v.  South Korea, 18 November 2025",Ghana,DF,Ebenezer Annan,Ebenezer Annan,,,21 August 2002 (age 23),23,7,0,Saint-Étienne,"v.  South Korea, 18 November 2025"
Ghana,DF,Tariq Lamptey,,,25,11,0,Fiorentina,"v.  Mali, 8 September 2025",Ghana,DF,Tariq Lamptey,Tariq Lamptey,,,30 September 2000 (age 25),25,11,0,Fiorentina,"v.  Mali, 8 September 2025"
Ghana,DF,Razak Simpson,,,27,7,1,Nations,"v.  Trinidad and Tobago, 31 May 2025",Ghana,DF,Razak Simpson,Razak Simpson,,,15 July 1998 (age 27),27,7,1,Nations,"v.  Trinidad and Tobago, 31 May 2025"
Ghana,DF,Stephan Ambrosius,,,27,4,0,Karlsruher SC,"v.  Trinidad and Tobago, 31 May 2025",Ghana,DF,Stephan Ambrosius,Stephan Ambrosius,,,18 December 1998 (age 27),27,4,0,Karlsruher SC,"v.  Trinidad and Tobago, 31 May 2025"
Ghana,DF,Mamudu Kamaradin,,,23,4,0,Al Hilal,"v.  Trinidad and Tobago, 31 May 2025",Ghana,DF,Mamudu Kamaradin,Mamudu Kamaradin,,,4 November 2002 (age 23),23,4,0,Al Hilal,"v.  Trinidad and Tobago, 31 May 2025"
Ghana,DF,Aaron Essel,,,20,1,0,Sacramento Republic,"v.  Trinidad and Tobago, 31 May 2025",Ghana,DF,Aaron Essel,Aaron Essel,,,30 December 2005 (age 20),20,1,0,Sacramento Republic,"v.  Trinidad and Tobago, 31 May 2025"
Ghana,MF,Abu Francis,,,25,7,0,Toulouse,"v.  South Korea, 18 November 2025",Ghana,MF,Abu Francis,Abu Francis,,,27 April 2001 (age 25),25,7,0,Toulouse,"v.  South Korea, 18 November 2025"
Ghana,MF,Prince Owusu,,,21,3,0,Medeama,"v.  South Korea, 18 November 2025",Ghana,MF,Prince Owusu,Prince Owusu,,,8 October 2004 (age 21),21,3,0,Medeama,"v.  South Korea, 18 November 2025"
Ghana,MF,Kelvin Nkrumah,,,18,0,0,Medeama,"v.  South Korea, 18 November 2025",Ghana,MF,Kelvin Nkrumah,Kelvin Nkrumah,,,11 September 2007 (age 18),18,0,0,Medeama,"v.  South Korea, 18 November 2025"
Ghana,MF,Mohammed Kudus,third captain,,25,46,13,Tottenham Hotspur,"v.  Comoros, 12 October 2025",Ghana,MF,Mohammed Kudus (third captain),Mohammed Kudus,third captain,,2 August 2000 (age 25),25,46,13,Tottenham Hotspur,"v.  Comoros, 12 October 2025"
Ghana,MF,Salis Abdul Samed,,,26,22,0,Nice,"v.  Mali, 8 September 2025",Ghana,MF,Salis Abdul Samed,Salis Abdul Samed,,,26 March 2000 (age 26),26,22,0,Nice,"v.  Mali, 8 September 2025"
Ghana,MF,Ibrahim Osman,,,21,3,0,Birmingham City,"v.  Mali, 8 September 2025",Ghana,MF,Ibrahim Osman,Ibrahim Osman,,,29 November 2004 (age 21),21,3,0,Birmingham City,"v.  Mali, 8 September 2025"
Ghana,MF,Majeed Ashimeru,,,28,12,0,RAAL La Louvière,"v.  Trinidad and Tobago, 31 May 2025",Ghana,MF,Majeed Ashimeru,Majeed Ashimeru,,,10 October 1997 (age 28),28,12,0,RAAL La Louvière,"v.  Trinidad and Tobago, 31 May 2025"
Ghana,MF,Lawrence Agyekum,,,22,2,1,Cercle Brugge,"v.  Trinidad and Tobago, 31 May 2025",Ghana,MF,Lawrence Agyekum,Lawrence Agyekum,,,23 November 2003 (age 22),22,2,1,Cercle Brugge,"v.  Trinidad and Tobago, 31 May 2025"
Ghana,FW,Prince Osei Owusu,,,29,2,0,Montréal,"v.  South Korea, 18 November 2025",Ghana,FW,Prince Osei Owusu,Prince Osei Owusu,,,7 January 1997 (age 29),29,2,0,Montréal,"v.  South Korea, 18 November 2025"
Ghana,FW,Joseph Paintsil,,,28,18,0,LA Galaxy,"v.  Comoros, 12 October 2025",Ghana,FW,Joseph Paintsil,Joseph Paintsil,,,1 February 1998 (age 28),28,18,0,LA Galaxy,"v.  Comoros, 12 October 2025"
Ghana,FW,Jerry Afriyie,,,19,5,1,La Louvière,"v.  Mali, 8 September 2025",Ghana,FW,Jerry Afriyie,Jerry Afriyie,,,10 December 2006 (age 19),19,5,1,La Louvière,"v.  Mali, 8 September 2025"
Ghana,FW,Felix Afena-Gyan,,,23,8,1,Amedspor,"v.  Trinidad and Tobago, 31 May 2025",Ghana,FW,Felix Afena-Gyan,Felix Afena-Gyan,,,19 January 2003 (age 23),23,8,1,Amedspor,"v.  Trinidad and Tobago, 31 May 2025"
Ghana,FW,Kwame Opoku,,,26,3,0,Asante Kotoko,"v.  Trinidad and Tobago, 31 May 2025",Ghana,FW,Kwame Opoku,Kwame Opoku,,,8 May 1999 (age 26),26,3,0,Asante Kotoko,"v.  Trinidad and Tobago, 31 May 2025"
Ghana,FW,Mohammed Fuseini,,,23,2,1,Union Saint-Gilloise,"v.  Trinidad and Tobago, 31 May 2025",Ghana,FW,Mohammed Fuseini,Mohammed Fuseini,,,16 May 2002 (age 23),23,2,1,Union Saint-Gilloise,"v.  Trinidad and Tobago, 31 May 2025"
Ghana,FW,Aziz Issah,,,20,1,0,Barcelona Atlètic,"v.  Trinidad and Tobago, 31 May 2025",Ghana,FW,Aziz Issah,Aziz Issah,,,20 November 2005 (age 20),20,1,0,Barcelona Atlètic,"v.  Trinidad and Tobago, 31 May 2025"
Panama,GK,Eddie Roberts,,,31,3,0,Estudiantes de Mérida,"v.  Mexico, 22 January 2026",Panama,GK,Eddie Roberts,Eddie Roberts,,,1 May 1994 (age 31),31,3,0,Estudiantes de Mérida,"v.  Mexico, 22 January 2026"
Panama,GK,John Gunn,,,26,1,0,New England Revolution,"v.  Mexico, 22 January 2026",Panama,GK,John Gunn,John Gunn,,,24 January 2000 (age 26),26,1,0,New England Revolution,"v.  Mexico, 22 January 2026"
Panama,GK,Ian Flores,,,21,0,0,San Francisco II,"v.  Bolivia, 18 January 2026 PRE",Panama,GK,Ian Flores,Ian Flores,,,20 March 2005 (age 21),21,0,0,San Francisco II,"v.  Bolivia, 18 January 2026 PRE"
Panama,GK,Marcos De León,,,28,0,0,Sporting San Miguelito,"v.  Bolivia, 18 January 2026 INJ",Panama,GK,Marcos De León,Marcos De León,,,20 January 1998 (age 28),28,0,0,Sporting San Miguelito,"v.  Bolivia, 18 January 2026 INJ"
Panama,DF,Richard Peralta,,,32,17,1,Monagas,"v.  Mexico, 22 January 2026",Panama,DF,Richard Peralta,Richard Peralta,,,20 September 1993 (age 32),32,17,1,Monagas,"v.  Mexico, 22 January 2026"
Panama,DF,Omar Córdoba,,,31,6,0,Plaza Amador,"v.  Mexico, 22 January 2026",Panama,DF,Omar Córdoba,Omar Córdoba,,,13 June 1994 (age 31),31,6,0,Plaza Amador,"v.  Mexico, 22 January 2026"
Panama,DF,Kevin Galván,,,30,6,0,San Francisco,"v.  Mexico, 22 January 2026",Panama,DF,Kevin Galván,Kevin Galván,,,10 March 1996 (age 30),30,6,0,San Francisco,"v.  Mexico, 22 January 2026"
